X,Y,OBJECTID,DBH,AREA,PLDATE,TREECLASS,CULTIVAR,ADDRESS,STREET,SIDE,ONSTR,LATITUDE,LONGITUDE,SPName
-76.4859691362879,42.4536872682309,4330,12,EAST HILL,UNKNOWN,Street,UNASSIGNED,310,THURSTON AV,Front,THURSTON AV,42.4536787735,-76.4859667764,Norway Maple
-76.4853429326778,42.4536620378337,4331,11,EAST HILL,UNKNOWN,Street,UNASSIGNED,312,THURSTON AV,Front,THURSTON AV,42.453653543,-76.485340573,Norway Maple
-76.4851724766466,42.4536618919913,4332,10,EAST HILL,UNKNOWN,Street,UNASSIGNED,312,THURSTON AV,Front,THURSTON AV,42.4536533972,-76.4851701167,Red Maple
-76.4846759769824,42.4536312807723,4333,5,EAST HILL,UNKNOWN,Street,UNASSIGNED,410,THURSTON AV,Front,THURSTON AV,42.4536227859,-76.4846736174,Japanese Zelkova
-76.4844944000314,42.4536338684376,4334,6,EAST HILL,UNKNOWN,Street,UNASSIGNED,410,THURSTON AV,Front,THURSTON AV,42.4536253735,-76.4844920401,Japanese Zelkova
-76.484268333456,42.4536501378149,4335,5,EAST HILL,Spring 2013,Street,UNASSIGNED,410,THURSTON AV,Front,THURSTON AV,42.4536416429,-76.4842659744,Japanese Zelkova
-76.4840089048783,42.4536746101073,4336,5,EAST HILL,Spring 2013,Street,UNASSIGNED,410,THURSTON AV,Front,THURSTON AV,42.4536661152,-76.4840065454,Japanese Zelkova
-76.4834566827005,42.4537317561278,4337,12,EAST HILL,UNKNOWN,Street,UNASSIGNED,504,THURSTON AV,Front,THURSTON AV,42.4537232614,-76.4834543235,Norway Maple
-76.4833010313018,42.4537425967531,4338,2,EAST HILL,Spring 2013,Street,INERMIS,504,THURSTON AV,Front,THURSTON AV,42.453734102,-76.4832986718,Thornless Cockspur Hawthorn
-76.4830897819404,42.4537616208232,4339,2,EAST HILL,UNKNOWN,Street,UNASSIGNED,508,THURSTON AV,Front,THURSTON AV,42.4537531261,-76.4830874233,Japanese Tree Lilac
-76.4825228383054,42.4537556354446,4340,0,EAST HILL, ,Street,UNASSIGNED,520,THURSTON AV,Front,THURSTON AV,42.4537471407,-76.4825204787,Planting Site Small Low Priority
-76.4819337353943,42.4537029781655,4341,21,EAST HILL,UNKNOWN,Street,UNASSIGNED,534,THURSTON AV,Front,THURSTON AV,42.4536944833,-76.4819313761,Black Locust
-76.4814577626387,42.4547261026761,4342,3,EAST HILL,Fall 2013,Street,FRANK JR,102,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4547176078,-76.4814554037,Redpointe Maple
-76.4813613183698,42.4547863868457,4343,5,EAST HILL,Fall 2010,Street,BLOODGOOD,102,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4547778921,-76.4813589592,'Bloodgood' London Planetree
-76.4810164388024,42.4549424925089,4344,8,EAST HILL,Fall 2002,Street,UNASSIGNED,110,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.454933998,-76.4810140803,Stump Stump
-76.4808865714185,42.4550466527366,4345,10,EAST HILL,Fall 2002,Street,UNASSIGNED,110,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4550381575,-76.4808842127,Stump Stump
-76.4809712471781,42.4553869952085,4346,5,EAST HILL,Fall 2010,Street,UNASSIGNED,118,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4553785006,-76.4809688885,Sawtooth Oak
-76.4811041424135,42.4556999406418,4347,4,EAST HILL,Fall 2010,Street,UNASSIGNED,124,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4556914457,-76.481101784,Sawtooth Oak
-76.4863844319246,42.4535119976887,4348,0,EAST HILL, ,Street,UNASSIGNED,223,THURSTON AV,Side,HIGHLAND AV,42.4535035035,-76.4863820716,Planting Site Large Low Priority
-76.4866614962551,42.4540665383688,4349,0,EAST HILL,UNKNOWN,Street,UNASSIGNED,214,THURSTON AV,Side,HIGHLAND AV,42.4540580443,-76.4866591363,Planting Site Small Low Priority
-76.4858738975706,42.4553638275626,4350,12,EAST HILL,Fall 2006,Street,UNASSIGNED,200,HIGHLAND AV,Front,HIGHLAND AV,42.4553553331,-76.4858715374,Freeman's Maple
-76.4873957667012,42.4536994474775,4351,18,EAST HILL,UNKNOWN,Street,UNASSIGNED,205,THURSTON AV,Front,THURSTON AV,42.4536909528,-76.4873934056,London Planetree
-76.4872289561763,42.4537377249772,4352,16,EAST HILL,UNKNOWN,Street,UNASSIGNED,205,THURSTON AV,Front,THURSTON AV,42.4537292304,-76.487226596,London Planetree
-76.4871362959151,42.4537513676933,4353,12,EAST HILL,UNKNOWN,Street,UNASSIGNED,205,THURSTON AV,Front,THURSTON AV,42.4537428731,-76.4871339356,London Planetree
-76.4868472908338,42.453731916176,4354,13,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,223,THURSTON AV,Front,THURSTON AV,42.4537234215,-76.48684493,Skyline Honeylocust
-76.4867546798756,42.4537126295684,4355,10,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,223,THURSTON AV,Front,THURSTON AV,42.4537041349,-76.4867523201,Skyline Honeylocust
-76.4865546340698,42.453676787702,4356,10,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,223,THURSTON AV,Front,THURSTON AV,42.4536682929,-76.486552274,Skyline Honeylocust
-76.4858433725534,42.453541723769,4357,13,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,305,THURSTON AV,Front,THURSTON AV,42.4535332296,-76.4858410125,Skyline Honeylocust
-76.4856618172242,42.4535305928614,4358,15,EAST HILL,UNKNOWN,Street,UNASSIGNED,305,THURSTON AV,Front,THURSTON AV,42.4535220987,-76.4856594569,Stump Stump
-76.4853838948696,42.4535330998018,4359,2,EAST HILL,Spring 2010,Street,CRIMSON SPIRE,305,THURSTON AV,Front,THURSTON AV,42.4535246056,-76.4853815353,Crimson Spire Oak
-76.4850889378021,42.4535269207633,4360,2,EAST HILL,Spring 2019,Street,AMERICAN SENTRY,315,THURSTON AV,Front,THURSTON AV,42.4535184267,-76.4850865777,American Linden 'American Sentry'
-76.4842970799035,42.4535094957287,4361,2,EAST HILL,Spring 2019,Street,AMERICAN SENTRY,401,THURSTON AV,Front,THURSTON AV,42.4535010008,-76.4842947203,American Linden 'American Sentry'
-76.4839868796493,42.4535428738916,4362,3,EAST HILL,Fall 2014,Street,ACCOLADE,411,THURSTON AV,Front,THURSTON AV,42.4535343797,-76.4839845201,Rosebud Cherry
-76.4838534534794,42.4535592227039,4363,0,EAST HILL,N/A,Street,UNASSIGNED,411,THURSTON AV,Front,THURSTON AV,42.4535507285,-76.4838510937,Planting Site Large
-76.4823192335239,42.4536292281514,4364,13,EAST HILL,N/A,Street,UNASSIGNED,525,THURSTON AV,Front,THURSTON AV,42.4536207331,-76.4823168749,Stump Stump
-76.4818079974926,42.4535464529484,4365,17,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,525,THURSTON AV,Front,THURSTON AV,42.4535379587,-76.4818056392,Skyline Honeylocust
-76.481670967266,42.4534996820013,4366,17,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,525,THURSTON AV,Front,THURSTON AV,42.4534911876,-76.4816686087,Skyline Honeylocust
-76.4814784562118,42.453389747577,4367,17,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,525,THURSTON AV,Front,THURSTON AV,42.453381253,-76.4814760974,Skyline Honeylocust
-76.4813933353759,42.4533238137928,4368,18,EAST HILL,UNKNOWN,Street,INERMIS SKYLINE,525,THURSTON AV,Front,THURSTON AV,42.4533153191,-76.4813909764,Skyline Honeylocust
-76.4808348489748,42.4549505625392,4369,0,EAST HILL, ,Street,UNASSIGNED,109,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4549420681,-76.4808324901,Planting Site Small High Priority
-76.4812739757072,42.4560870091446,4370,3,EAST HILL,UNKNOWN,Street,MAGNIFICA,150,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4560785141,-76.4812716175,Sugarberry
-76.4812222874797,42.4559689673745,4371,2,EAST HILL,Spring 2010,Street,MAGNIFICA,150,TRIPHAMMER RD,Front,TRIPHAMMER RD,42.4559604721,-76.4812199292,Sugarberry
-76.4863181045798,42.4532704618087,4372,17,EAST HILL,UNKNOWN,Street,UNASSIGNED,305,THURSTON AV,Side,HIGHLAND AV,42.4532619672,-76.4863157441,Black Walnut
-76.4864800914733,42.4539566217198,4373,0,EAST HILL,UNKNOWN,Street,UNASSIGNED,105,HIGHLAND AV,Front,HIGHLAND AV,42.4539481275,-76.4864777313,Planting Site Small Low Priority
-76.4857236323244,42.4553118663442,4374,32,EAST HILL,UNKNOWN,Street,UNASSIGNED,201,HIGHLAND AV,Front,HIGHLAND AV,42.4553033712,-76.4857212722,Silver Maple
-76.4857851144665,42.4554775380322,4375,4,EAST HILL,FALL 1996,Street,AUTUMN BRILLIANCE,203,HIGHLAND AV,Front,HIGHLAND AV,42.4554690431,-76.4857827547,'Autumn Brilliance' Apple Serviceberry
-76.4857995287647,42.4555284104417,4376,7,EAST HILL,SPRING 1997,Street,AUTUMN BRILLIANCE,203,HIGHLAND AV,Front,HIGHLAND AV,42.4555199154,-76.4857971685,'Autumn Brilliance' Apple Serviceberry
-76.4858142578068,42.4555887928912,4377,5,EAST HILL,FALL 1996,Street,UNASSIGNED,203,HIGHLAND AV,Front,HIGHLAND AV,42.455580298,-76.4858118976,Eastern HopHornbeam
-76.4858584663796,42.4557562198073,4378,17,EAST HILL,SPRING 1997,Street,AUTUMN BRILLIANCE,203,HIGHLAND AV,Front,HIGHLAND AV,42.4557477252,-76.4858561062,'Autumn Brilliance' Apple Serviceberry
-76.4875824913506,42.4527501472499,4379,6,EAST HILL,Spring 2009,Street,UNASSIGNED,211,FALL CREEK DR,Front,FALL CREEK DR,42.4527416527,-76.4875801306,Miyabei Maple
